snapshot_date,account_id,instrument_id,ticker,isin,instrument_type,market_code,position_currency,quantity,price_local,fx_to_eur,market_value_eur,custodian
2025-07-31,ACCT00015,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,4303,591.6827,1.0,2546010.66,BNP Paribas Securities Services
2025-07-31,ACCT00015,INS002,MSFT,US5949181045,Equity,XNAS,USD,603,374.8969,0.8915,201535.02,BNP Paribas Securities Services
2025-07-31,ACCT00015,INS004,NESN,CH0038863350,Equity,XSWX,CHF,9025,81.8957,0.9679,715382.87,BNP Paribas Securities Services
2025-07-31,ACCT00015,INS006,RO,CH0012032113,Equity,XSWX,CHF,2299,312.7053,0.9679,695832.58,BNP Paribas Securities Services
2025-07-31,ACCT00015,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,9891,127.3828,1.0,1259943.27,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,112713,4.3526,0.8915,437360.25,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,68,591.6827,1.0,40234.42,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS004,NESN,CH0038863350,Equity,XSWX,CHF,917,81.8957,0.9679,72687.66,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,284,108.0403,0.9679,29698.5,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS006,RO,CH0012032113,Equity,XSWX,CHF,85,312.7053,0.9679,25726.74,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS008,SAP,DE0007164600,Equity,XETR,EUR,65,200.0023,1.0,13000.15,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS007,TTE,FR0000120271,Equity,XPAR,EUR,403,76.243,1.0,30725.93,BNP Paribas Securities Services
2025-07-31,ACCT00016,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,878,127.3828,1.0,111842.1,BNP Paribas Securities Services
2025-07-31,ACCT00017,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,21740,4.3526,0.8915,84357.72,Euroclear
2025-07-31,ACCT00017,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,119,591.6827,1.0,70410.24,Euroclear
2025-07-31,ACCT00017,INS004,NESN,CH0038863350,Equity,XSWX,CHF,182,81.8957,0.9679,14426.56,Euroclear
2025-07-31,ACCT00017,INS006,RO,CH0012032113,Equity,XSWX,CHF,33,312.7053,0.9679,9988.03,Euroclear
2025-07-31,ACCT00017,INS008,SAP,DE0007164600,Equity,XETR,EUR,100,200.0023,1.0,20000.23,Euroclear
2025-07-31,ACCT00017,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1799,30.5613,0.9679,53214.96,Euroclear
2025-07-31,ACCT00017,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,608,127.3828,1.0,77448.74,Euroclear
2025-07-31,ACCT00018,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,34662,4.3526,0.8915,134498.96,SIX SIS
2025-07-31,ACCT00018,INS003,ASML,NL0010273215,Equity,XAMS,EUR,10,929.7188,1.0,9297.19,SIX SIS
2025-07-31,ACCT00018,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,191,591.6827,1.0,113011.4,SIX SIS
2025-07-31,ACCT00018,INS004,NESN,CH0038863350,Equity,XSWX,CHF,757,81.8957,0.9679,60004.97,SIX SIS
2025-07-31,ACCT00018,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,344,108.0403,0.9679,35972.84,SIX SIS
2025-07-31,ACCT00018,INS008,SAP,DE0007164600,Equity,XETR,EUR,165,200.0023,1.0,33000.38,SIX SIS
2025-07-31,ACCT00018,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,737,30.5613,0.9679,21800.68,SIX SIS
2025-07-31,ACCT00018,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1745,127.3828,1.0,222282.99,SIX SIS
2025-07-31,ACCT00019,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,77697,4.3526,0.8915,301487.67,SIX SIS
2025-07-31,ACCT00019,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,148,591.6827,1.0,87569.04,SIX SIS
2025-07-31,ACCT00019,INS004,NESN,CH0038863350,Equity,XSWX,CHF,171,81.8957,0.9679,13554.62,SIX SIS
2025-07-31,ACCT00019,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,218,108.0403,0.9679,22796.74,SIX SIS
2025-07-31,ACCT00019,INS006,RO,CH0012032113,Equity,XSWX,CHF,64,312.7053,0.9679,19370.72,SIX SIS
2025-07-31,ACCT00019,INS008,SAP,DE0007164600,Equity,XETR,EUR,427,200.0023,1.0,85400.98,SIX SIS
2025-07-31,ACCT00019,INS007,TTE,FR0000120271,Equity,XPAR,EUR,415,76.243,1.0,31640.84,SIX SIS
2025-07-31,ACCT00019,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,644,127.3828,1.0,82034.52,SIX SIS
2025-07-31,ACCT00020,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1606,591.6827,1.0,950242.42,J.P. Morgan Custody
2025-07-31,ACCT00020,INS002,MSFT,US5949181045,Equity,XNAS,USD,657,374.8969,0.8915,219582.93,J.P. Morgan Custody
2025-07-31,ACCT00020,INS004,NESN,CH0038863350,Equity,XSWX,CHF,12403,81.8957,0.9679,983146.12,J.P. Morgan Custody
2025-07-31,ACCT00020,INS008,SAP,DE0007164600,Equity,XETR,EUR,1380,200.0023,1.0,276003.17,J.P. Morgan Custody
2025-07-31,ACCT00021,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,366,591.6827,1.0,216555.87,BNP Paribas Securities Services
2025-07-31,ACCT00021,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2787,81.8957,0.9679,220916.57,BNP Paribas Securities Services
2025-07-31,ACCT00021,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,905,108.0403,0.9679,94637.84,BNP Paribas Securities Services
2025-07-31,ACCT00021,INS007,TTE,FR0000120271,Equity,XPAR,EUR,112,76.243,1.0,8539.22,BNP Paribas Securities Services
2025-07-31,ACCT00021,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1784,127.3828,1.0,227250.92,BNP Paribas Securities Services
2025-07-31,ACCT00022,INS001,AAPL,US0378331005,Equity,XNAS,USD,43,238.3114,0.8915,9135.55,Euroclear
2025-07-31,ACCT00022,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,33406,4.3526,0.8915,129625.3,Euroclear
2025-07-31,ACCT00022,INS002,MSFT,US5949181045,Equity,XNAS,USD,10,374.8969,0.8915,3342.21,Euroclear
2025-07-31,ACCT00022,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,354,108.0403,0.9679,37018.56,Euroclear
2025-07-31,ACCT00022,INS006,RO,CH0012032113,Equity,XSWX,CHF,111,312.7053,0.9679,33596.09,Euroclear
2025-07-31,ACCT00022,INS008,SAP,DE0007164600,Equity,XETR,EUR,381,200.0023,1.0,76200.88,Euroclear
2025-07-31,ACCT00022,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1958,30.5613,0.9679,57918.23,Euroclear
2025-07-31,ACCT00022,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1491,127.3828,1.0,189927.75,Euroclear
2025-07-31,ACCT00023,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,201,591.6827,1.0,118928.22,J.P. Morgan Custody
2025-07-31,ACCT00023,INS002,MSFT,US5949181045,Equity,XNAS,USD,7,374.8969,0.8915,2339.54,J.P. Morgan Custody
2025-07-31,ACCT00023,INS004,NESN,CH0038863350,Equity,XSWX,CHF,733,81.8957,0.9679,58102.56,J.P. Morgan Custody
2025-07-31,ACCT00023,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1122,108.0403,0.9679,117330.01,J.P. Morgan Custody
2025-07-31,ACCT00023,INS006,RO,CH0012032113,Equity,XSWX,CHF,147,312.7053,0.9679,44492.12,J.P. Morgan Custody
2025-07-31,ACCT00023,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,256,30.5613,0.9679,7572.56,J.P. Morgan Custody
2025-07-31,ACCT00023,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2468,127.3828,1.0,314380.75,J.P. Morgan Custody
2025-07-31,ACCT00024,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1151015,4.3526,0.8915,4466283.5,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,6171,591.6827,1.0,3651273.94,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS002,MSFT,US5949181045,Equity,XNAS,USD,150,374.8969,0.8915,50133.09,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS004,NESN,CH0038863350,Equity,XSWX,CHF,5026,81.8957,0.9679,398394.94,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1880,108.0403,0.9679,196595.74,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1970,76.243,1.0,150198.71,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,14342,30.5613,0.9679,424240.66,BNP Paribas Securities Services
2025-07-31,ACCT00024,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,11060,127.3828,1.0,1408853.77,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1641,4.3526,0.8915,6367.57,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS003,ASML,NL0010273215,Equity,XAMS,EUR,43,929.7188,1.0,39977.91,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,311,591.6827,1.0,184013.32,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS004,NESN,CH0038863350,Equity,XSWX,CHF,343,81.8957,0.9679,27188.51,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS008,SAP,DE0007164600,Equity,XETR,EUR,229,200.0023,1.0,45800.53,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS007,TTE,FR0000120271,Equity,XPAR,EUR,280,76.243,1.0,21348.04,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3712,30.5613,0.9679,109802.07,BNP Paribas Securities Services
2025-07-31,ACCT00025,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1205,127.3828,1.0,153496.27,BNP Paribas Securities Services
2025-07-31,ACCT00026,INS001,AAPL,US0378331005,Equity,XNAS,USD,122,238.3114,0.8915,25919.46,J.P. Morgan Custody
2025-07-31,ACCT00026,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,125,591.6827,1.0,73960.34,J.P. Morgan Custody
2025-07-31,ACCT00026,INS002,MSFT,US5949181045,Equity,XNAS,USD,73,374.8969,0.8915,24398.1,J.P. Morgan Custody
2025-07-31,ACCT00026,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,773,30.5613,0.9679,22865.57,J.P. Morgan Custody
2025-07-31,ACCT00026,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,641,127.3828,1.0,81652.37,J.P. Morgan Custody
2025-07-31,ACCT00027,INS001,AAPL,US0378331005,Equity,XNAS,USD,18,238.3114,0.8915,3824.18,J.P. Morgan Custody
2025-07-31,ACCT00027,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,68787,4.3526,0.8915,266914.2,J.P. Morgan Custody
2025-07-31,ACCT00027,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,118,591.6827,1.0,69818.56,J.P. Morgan Custody
2025-07-31,ACCT00027,INS004,NESN,CH0038863350,Equity,XSWX,CHF,211,81.8957,0.9679,16725.29,J.P. Morgan Custody
2025-07-31,ACCT00027,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,792,108.0403,0.9679,82821.18,J.P. Morgan Custody
2025-07-31,ACCT00027,INS006,RO,CH0012032113,Equity,XSWX,CHF,28,312.7053,0.9679,8474.69,J.P. Morgan Custody
2025-07-31,ACCT00027,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2644,30.5613,0.9679,78210.31,J.P. Morgan Custody
2025-07-31,ACCT00027,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,665,127.3828,1.0,84709.56,J.P. Morgan Custody
2025-07-31,ACCT00028,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,21381,4.3526,0.8915,82964.69,J.P. Morgan Custody
2025-07-31,ACCT00028,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,136,591.6827,1.0,80468.85,J.P. Morgan Custody
2025-07-31,ACCT00028,INS002,MSFT,US5949181045,Equity,XNAS,USD,317,374.8969,0.8915,105947.93,J.P. Morgan Custody
2025-07-31,ACCT00028,INS008,SAP,DE0007164600,Equity,XETR,EUR,243,200.0023,1.0,48600.56,J.P. Morgan Custody
2025-07-31,ACCT00028,INS007,TTE,FR0000120271,Equity,XPAR,EUR,340,76.243,1.0,25922.62,J.P. Morgan Custody
2025-07-31,ACCT00028,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,299,30.5613,0.9679,8844.51,J.P. Morgan Custody
2025-07-31,ACCT00029,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,13974,4.3526,0.8915,54223.31,Clearstream
2025-07-31,ACCT00029,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,201,591.6827,1.0,118928.22,Clearstream
2025-07-31,ACCT00029,INS002,MSFT,US5949181045,Equity,XNAS,USD,104,374.8969,0.8915,34758.94,Clearstream
2025-07-31,ACCT00029,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,366,108.0403,0.9679,38273.43,Clearstream
2025-07-31,ACCT00029,INS006,RO,CH0012032113,Equity,XSWX,CHF,283,312.7053,0.9679,85654.9,Clearstream
2025-07-31,ACCT00029,INS008,SAP,DE0007164600,Equity,XETR,EUR,631,200.0023,1.0,126201.45,Clearstream
2025-07-31,ACCT00029,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2412,127.3828,1.0,307247.31,Clearstream
2025-07-31,ACCT00030,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,67208,4.3526,0.8915,260787.2,J.P. Morgan Custody
2025-07-31,ACCT00030,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,102,591.6827,1.0,60351.64,J.P. Morgan Custody
2025-07-31,ACCT00030,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,284,108.0403,0.9679,29698.5,J.P. Morgan Custody
2025-07-31,ACCT00030,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,326,30.5613,0.9679,9643.18,J.P. Morgan Custody
2025-07-31,ACCT00030,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,713,127.3828,1.0,90823.94,J.P. Morgan Custody
2025-07-31,ACCT00031,INS004,NESN,CH0038863350,Equity,XSWX,CHF,549,81.8957,0.9679,43517.47,Clearstream
2025-07-31,ACCT00031,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,87,108.0403,0.9679,9097.78,Clearstream
2025-07-31,ACCT00031,INS008,SAP,DE0007164600,Equity,XETR,EUR,114,200.0023,1.0,22800.26,Clearstream
2025-07-31,ACCT00031,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,804,127.3828,1.0,102415.77,Clearstream
2025-07-31,ACCT00032,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,313,591.6827,1.0,185196.69,J.P. Morgan Custody
2025-07-31,ACCT00032,INS002,MSFT,US5949181045,Equity,XNAS,USD,620,374.8969,0.8915,207216.77,J.P. Morgan Custody
2025-07-31,ACCT00032,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2718,81.8957,0.9679,215447.16,J.P. Morgan Custody
2025-07-31,ACCT00032,INS006,RO,CH0012032113,Equity,XSWX,CHF,92,312.7053,0.9679,27845.41,J.P. Morgan Custody
2025-07-31,ACCT00032,INS008,SAP,DE0007164600,Equity,XETR,EUR,364,200.0023,1.0,72800.84,J.P. Morgan Custody
2025-07-31,ACCT00032,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1381,76.243,1.0,105291.58,J.P. Morgan Custody
2025-07-31,ACCT00032,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3374,127.3828,1.0,429789.57,J.P. Morgan Custody
2025-07-31,ACCT00033,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,36216,4.3526,0.8915,140528.94,Clearstream
2025-07-31,ACCT00033,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,103,591.6827,1.0,60943.32,Clearstream
2025-07-31,ACCT00033,INS004,NESN,CH0038863350,Equity,XSWX,CHF,706,81.8957,0.9679,55962.36,Clearstream
2025-07-31,ACCT00033,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,499,108.0403,0.9679,52181.53,Clearstream
2025-07-31,ACCT00033,INS006,RO,CH0012032113,Equity,XSWX,CHF,348,312.7053,0.9679,105328.29,Clearstream
2025-07-31,ACCT00033,INS008,SAP,DE0007164600,Equity,XETR,EUR,96,200.0023,1.0,19200.22,Clearstream
2025-07-31,ACCT00033,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,656,30.5613,0.9679,19404.68,Clearstream
2025-07-31,ACCT00033,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,306,127.3828,1.0,38979.14,Clearstream
2025-07-31,ACCT00034,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,75892,4.3526,0.8915,294483.73,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS003,ASML,NL0010273215,Equity,XAMS,EUR,2,929.7188,1.0,1859.44,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,200,591.6827,1.0,118336.54,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,702,108.0403,0.9679,73409.68,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS006,RO,CH0012032113,Equity,XSWX,CHF,81,312.7053,0.9679,24516.07,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS007,TTE,FR0000120271,Equity,XPAR,EUR,595,76.243,1.0,45364.58,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,645,30.5613,0.9679,19079.29,BNP Paribas Securities Services
2025-07-31,ACCT00034,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1123,127.3828,1.0,143050.88,BNP Paribas Securities Services
2025-07-31,ACCT00035,INS001,AAPL,US0378331005,Equity,XNAS,USD,90,238.3114,0.8915,19120.91,SIX SIS
2025-07-31,ACCT00035,INS003,ASML,NL0010273215,Equity,XAMS,EUR,8,929.7188,1.0,7437.75,SIX SIS
2025-07-31,ACCT00035,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,670,591.6827,1.0,396427.41,SIX SIS
2025-07-31,ACCT00035,INS008,SAP,DE0007164600,Equity,XETR,EUR,118,200.0023,1.0,23600.27,SIX SIS
2025-07-31,ACCT00035,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2832,30.5613,0.9679,83771.41,SIX SIS
2025-07-31,ACCT00035,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2185,127.3828,1.0,278331.42,SIX SIS
2025-07-31,ACCT00036,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,76,591.6827,1.0,44967.89,Euroclear
2025-07-31,ACCT00036,INS004,NESN,CH0038863350,Equity,XSWX,CHF,289,81.8957,0.9679,22908.11,Euroclear
2025-07-31,ACCT00036,INS006,RO,CH0012032113,Equity,XSWX,CHF,347,312.7053,0.9679,105025.62,Euroclear
2025-07-31,ACCT00036,INS008,SAP,DE0007164600,Equity,XETR,EUR,18,200.0023,1.0,3600.04,Euroclear
2025-07-31,ACCT00036,INS007,TTE,FR0000120271,Equity,XPAR,EUR,334,76.243,1.0,25465.16,Euroclear
2025-07-31,ACCT00036,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,862,30.5613,0.9679,25498.22,Euroclear
2025-07-31,ACCT00037,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,265,591.6827,1.0,156795.92,J.P. Morgan Custody
2025-07-31,ACCT00037,INS004,NESN,CH0038863350,Equity,XSWX,CHF,754,81.8957,0.9679,59767.17,J.P. Morgan Custody
2025-07-31,ACCT00037,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,267,108.0403,0.9679,27920.78,J.P. Morgan Custody
2025-07-31,ACCT00037,INS008,SAP,DE0007164600,Equity,XETR,EUR,340,200.0023,1.0,68000.78,J.P. Morgan Custody
2025-07-31,ACCT00037,INS007,TTE,FR0000120271,Equity,XPAR,EUR,635,76.243,1.0,48414.31,J.P. Morgan Custody
2025-07-31,ACCT00037,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,451,30.5613,0.9679,13340.72,J.P. Morgan Custody
2025-07-31,ACCT00037,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1427,127.3828,1.0,181775.26,J.P. Morgan Custody
2025-07-31,ACCT00038,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,919092,4.3526,0.8915,3566352.69,Clearstream
2025-07-31,ACCT00038,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1736,591.6827,1.0,1027161.17,Clearstream
2025-07-31,ACCT00038,INS002,MSFT,US5949181045,Equity,XNAS,USD,1407,374.8969,0.8915,470248.38,Clearstream
2025-07-31,ACCT00038,INS004,NESN,CH0038863350,Equity,XSWX,CHF,29420,81.8957,0.9679,2332029.26,Clearstream
2025-07-31,ACCT00038,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,6647,108.0403,0.9679,695091.41,Clearstream
2025-07-31,ACCT00038,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,35688,30.5613,0.9679,1055661.75,Clearstream
2025-07-31,ACCT00038,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,10987,127.3828,1.0,1399554.82,Clearstream
2025-07-31,ACCT00039,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1139089,4.3526,0.8915,4420007.05,BNP Paribas Securities Services
2025-07-31,ACCT00039,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1408,591.6827,1.0,833089.24,BNP Paribas Securities Services
2025-07-31,ACCT00039,INS002,MSFT,US5949181045,Equity,XNAS,USD,10,374.8969,0.8915,3342.21,BNP Paribas Securities Services
2025-07-31,ACCT00039,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2988,108.0403,0.9679,312461.73,BNP Paribas Securities Services
2025-07-31,ACCT00039,INS008,SAP,DE0007164600,Equity,XETR,EUR,22,200.0023,1.0,4400.05,BNP Paribas Securities Services
2025-07-31,ACCT00039,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,17999,30.5613,0.9679,532415.82,BNP Paribas Securities Services
2025-07-31,ACCT00040,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,14745,4.3526,0.8915,57215.02,SIX SIS
2025-07-31,ACCT00040,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,243,591.6827,1.0,143778.9,SIX SIS
2025-07-31,ACCT00040,INS006,RO,CH0012032113,Equity,XSWX,CHF,149,312.7053,0.9679,45097.46,SIX SIS
2025-07-31,ACCT00040,INS007,TTE,FR0000120271,Equity,XPAR,EUR,200,76.243,1.0,15248.6,SIX SIS
2025-07-31,ACCT00040,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,984,30.5613,0.9679,29107.02,SIX SIS
2025-07-31,ACCT00040,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1179,127.3828,1.0,150184.32,SIX SIS
2025-07-31,ACCT00041,INS001,AAPL,US0378331005,Equity,XNAS,USD,57,238.3114,0.8915,12109.91,Clearstream
2025-07-31,ACCT00041,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,80448,4.3526,0.8915,312162.37,Clearstream
2025-07-31,ACCT00041,INS006,RO,CH0012032113,Equity,XSWX,CHF,160,312.7053,0.9679,48426.8,Clearstream
2025-07-31,ACCT00041,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1248,76.243,1.0,95151.26,Clearstream
2025-07-31,ACCT00041,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,2277,30.5613,0.9679,67354.34,Clearstream
2025-07-31,ACCT00042,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,22564,4.3526,0.8915,87555.09,J.P. Morgan Custody
2025-07-31,ACCT00042,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,63,591.6827,1.0,37276.01,J.P. Morgan Custody
2025-07-31,ACCT00042,INS004,NESN,CH0038863350,Equity,XSWX,CHF,471,81.8957,0.9679,37334.66,J.P. Morgan Custody
2025-07-31,ACCT00042,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,931,127.3828,1.0,118593.39,J.P. Morgan Custody
2025-07-31,ACCT00043,INS001,AAPL,US0378331005,Equity,XNAS,USD,219,238.3114,0.8915,46527.56,Euroclear
2025-07-31,ACCT00043,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,570,4.3526,0.8915,2211.77,Euroclear
2025-07-31,ACCT00043,INS008,SAP,DE0007164600,Equity,XETR,EUR,1037,200.0023,1.0,207402.39,Euroclear
2025-07-31,ACCT00043,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,977,30.5613,0.9679,28899.95,Euroclear
2025-07-31,ACCT00044,INS001,AAPL,US0378331005,Equity,XNAS,USD,361,238.3114,0.8915,76696.11,J.P. Morgan Custody
2025-07-31,ACCT00044,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,8888,4.3526,0.8915,34488.11,J.P. Morgan Custody
2025-07-31,ACCT00044,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,183,591.6827,1.0,108277.93,J.P. Morgan Custody
2025-07-31,ACCT00044,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,550,108.0403,0.9679,57514.71,J.P. Morgan Custody
2025-07-31,ACCT00044,INS006,RO,CH0012032113,Equity,XSWX,CHF,106,312.7053,0.9679,32082.76,J.P. Morgan Custody
2025-07-31,ACCT00044,INS008,SAP,DE0007164600,Equity,XETR,EUR,510,200.0023,1.0,102001.17,J.P. Morgan Custody
2025-07-31,ACCT00044,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,717,127.3828,1.0,91333.47,J.P. Morgan Custody
2025-07-31,ACCT00045,INS001,AAPL,US0378331005,Equity,XNAS,USD,318,238.3114,0.8915,67560.56,Euroclear
2025-07-31,ACCT00045,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,607,591.6827,1.0,359151.4,Euroclear
2025-07-31,ACCT00045,INS008,SAP,DE0007164600,Equity,XETR,EUR,220,200.0023,1.0,44000.51,Euroclear
2025-07-31,ACCT00045,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1567,127.3828,1.0,199608.85,Euroclear
2025-07-31,ACCT00046,INS001,AAPL,US0378331005,Equity,XNAS,USD,147,238.3114,0.8915,31230.83,Clearstream
2025-07-31,ACCT00046,INS003,ASML,NL0010273215,Equity,XAMS,EUR,12,929.7188,1.0,11156.63,Clearstream
2025-07-31,ACCT00046,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,148,591.6827,1.0,87569.04,Clearstream
