invoice_id,invoice_period,account_id,market_code,custodian,invoice_currency,taxable_base_eur,withholding_tax_eur,custody_fee_eur,market_fee_eur,stamp_duty_eur,vat_eur,total_invoice_eur,invoice_status,paid_date,late_payment_flag
INV0000621,2025-11-30,ACCT00167,XSWX,BNP Paribas Securities Services,EUR,250153.63,76.89,33.81,37.03,0.0,0.0,147.73,ISSUED,,0
INV0000622,2025-11-30,ACCT00168,XAMS,J.P. Morgan Custody,EUR,43561.78,2.17,3.81,3.89,0.0,1.54,11.41,PAID,2025-12-15,0
INV0000623,2025-11-30,ACCT00168,XETR,J.P. Morgan Custody,EUR,179715.25,17.9,13.65,12.9,0.0,5.31,49.76,ISSUED,,0
INV0000624,2025-11-30,ACCT00168,XNAS,J.P. Morgan Custody,EUR,91264.1,21.44,9.05,15.57,0.0,4.92,50.98,ISSUED,,0
INV0000625,2025-11-30,ACCT00168,XPAR,J.P. Morgan Custody,EUR,53096.04,5.27,4.78,7.76,2.61,2.51,22.93,ISSUED,,0
INV0000626,2025-11-30,ACCT00168,XSWX,J.P. Morgan Custody,EUR,8068.63,2.26,0.95,1.13,0.0,0.42,4.76,PAID,2025-12-05,0
INV0000627,2025-11-30,ACCT00169,XAMS,SIX SIS,EUR,75107.9,5.31,6.8,7.55,0.0,2.87,22.53,PAID,2025-12-24,0
INV0000628,2025-11-30,ACCT00169,XETR,SIX SIS,EUR,93612.87,8.29,7.47,6.77,0.0,2.85,25.38,PAID,2025-12-18,0
INV0000629,2025-11-30,ACCT00169,XNAS,SIX SIS,EUR,57626.78,14.67,6.19,10.65,0.0,3.37,34.88,PAID,2025-12-28,0
INV0000630,2025-11-30,ACCT00169,XPAR,SIX SIS,EUR,38625.24,4.07,3.69,6.0,2.01,1.94,17.71,PAID,2025-12-08,0
INV0000631,2025-11-30,ACCT00169,XSWX,SIX SIS,EUR,247022.47,41.68,29.55,28.81,0.0,11.67,111.71,PAID,2025-12-28,0
INV0000632,2025-11-30,ACCT00170,XAMS,J.P. Morgan Custody,EUR,82341.56,4.14,7.42,7.57,0.0,3.0,22.13,ISSUED,,0
INV0000633,2025-11-30,ACCT00170,XETR,J.P. Morgan Custody,EUR,138205.44,11.79,10.82,9.81,0.0,4.13,36.55,PAID,2025-12-22,0
INV0000634,2025-11-30,ACCT00170,XNAS,J.P. Morgan Custody,EUR,137339.04,33.98,14.62,25.14,0.0,7.95,81.69,PAID,2025-12-23,0
INV0000635,2025-11-30,ACCT00170,XSWX,J.P. Morgan Custody,EUR,217731.89,28.07,25.63,23.34,0.0,9.79,86.83,PAID,2025-12-21,0
INV0000636,2025-11-30,ACCT00171,XAMS,SIX SIS,EUR,823207.16,42.39,76.3,72.06,0.0,0.0,190.75,PAID,2025-12-17,0
INV0000637,2025-11-30,ACCT00171,XETR,SIX SIS,EUR,621135.69,56.04,51.63,43.34,0.0,0.0,151.01,PAID,2025-12-12,0
INV0000638,2025-11-30,ACCT00171,XPAR,SIX SIS,EUR,186432.18,20.56,19.09,28.72,0.0,0.0,68.37,PAID,2025-12-05,0
INV0000639,2025-11-30,ACCT00171,XSWX,SIX SIS,EUR,762603.14,96.99,93.73,77.98,0.0,0.0,268.7,PAID,2025-12-26,0
INV0000640,2025-11-30,ACCT00172,XAMS,BNP Paribas Securities Services,EUR,281232.65,14.38,24.84,25.33,0.0,10.03,74.58,OVERDUE,,1
INV0000641,2025-11-30,ACCT00172,XETR,BNP Paribas Securities Services,EUR,536507.17,46.59,41.19,37.35,0.0,15.71,140.84,PAID,2025-12-12,0
INV0000642,2025-11-30,ACCT00172,XNAS,BNP Paribas Securities Services,EUR,26700.37,6.44,2.67,4.59,0.0,1.45,15.15,PAID,2025-12-14,0
INV0000643,2025-11-30,ACCT00172,XSWX,BNP Paribas Securities Services,EUR,405250.4,96.05,48.18,52.69,0.0,20.17,217.09,PAID,2025-12-17,0
INV0000644,2025-11-30,ACCT00173,XAMS,BNP Paribas Securities Services,EUR,4383.44,0.48,0.36,0.49,0.0,0.17,1.5,PAID,2025-12-13,0
INV0000645,2025-11-30,ACCT00173,XETR,BNP Paribas Securities Services,EUR,190659.85,15.6,14.87,13.48,0.0,5.67,49.62,PAID,2025-12-26,0
INV0000646,2025-11-30,ACCT00173,XSWX,BNP Paribas Securities Services,EUR,854981.65,104.04,102.73,92.59,0.0,39.06,338.42,PAID,2025-12-25,0
INV0000647,2025-11-30,ACCT00174,XAMS,Clearstream,EUR,651345.47,33.57,58.38,59.55,0.0,0.0,151.5,ISSUED,,0
INV0000648,2025-11-30,ACCT00174,XETR,Clearstream,EUR,774147.19,73.52,58.83,54.75,0.0,0.0,187.1,PAID,2025-12-08,0
INV0000649,2025-11-30,ACCT00174,XPAR,Clearstream,EUR,55711.7,5.98,5.37,8.72,0.0,0.0,20.07,PAID,2025-12-26,0
INV0000650,2025-11-30,ACCT00174,XSWX,Clearstream,EUR,884503.59,164.01,110.06,108.8,0.0,0.0,382.87,PAID,2025-12-13,0
INV0000651,2025-11-30,ACCT00175,XNAS,SIX SIS,EUR,34485.25,8.18,3.52,6.05,0.0,1.91,19.66,ISSUED,,0
INV0000652,2025-11-30,ACCT00175,XSWX,SIX SIS,EUR,433697.01,79.08,51.71,52.06,0.0,20.75,203.6,PAID,2025-12-05,0
INV0000653,2025-11-30,ACCT00176,XETR,Euroclear,EUR,490610.4,41.57,39.64,35.94,0.0,15.12,132.27,PAID,2025-12-19,0
INV0000654,2025-11-30,ACCT00176,XNAS,Euroclear,EUR,189072.08,42.44,18.97,32.62,0.0,10.32,104.35,PAID,2025-12-16,0
INV0000655,2025-11-30,ACCT00176,XSWX,Euroclear,EUR,2413671.59,500.11,284.84,305.4,0.0,118.05,1208.4,PAID,2025-12-22,0
INV0000656,2025-11-30,ACCT00177,XAMS,Clearstream,EUR,152410.89,7.53,13.5,13.77,0.0,5.45,40.25,PAID,2025-12-06,0
INV0000657,2025-11-30,ACCT00177,XNAS,Clearstream,EUR,423968.28,101.45,43.63,75.05,0.0,23.74,243.87,PAID,2025-12-07,0
INV0000658,2025-11-30,ACCT00177,XPAR,Clearstream,EUR,55244.5,5.48,5.07,8.24,0.0,2.66,21.45,PAID,2025-12-24,0
INV0000659,2025-11-30,ACCT00177,XSWX,Clearstream,EUR,256330.89,71.08,30.57,36.16,0.0,13.35,151.16,PAID,2025-12-07,0
INV0000660,2025-11-30,ACCT00178,XAMS,Clearstream,EUR,41107.75,2.02,3.56,3.63,0.0,1.44,10.65,PAID,2025-12-13,0
INV0000661,2025-11-30,ACCT00178,XETR,Clearstream,EUR,90054.84,10.56,7.07,6.93,0.0,2.8,27.36,PAID,2025-12-13,0
INV0000662,2025-11-30,ACCT00178,XNAS,Clearstream,EUR,26839.5,6.44,2.72,4.68,0.0,1.48,15.32,PAID,2025-12-20,0
INV0000663,2025-11-30,ACCT00178,XPAR,Clearstream,EUR,31654.18,3.13,2.84,4.61,1.55,1.49,13.62,PAID,2025-12-25,0
INV0000664,2025-11-30,ACCT00178,XSWX,Clearstream,EUR,103549.46,23.91,12.16,13.32,0.0,5.1,54.49,PAID,2025-12-24,0
INV0000665,2025-11-30,ACCT00179,XAMS,Euroclear,EUR,85633.96,4.68,7.69,7.94,0.0,3.13,23.44,PAID,2025-12-12,0
INV0000666,2025-11-30,ACCT00179,XETR,Euroclear,EUR,46447.97,4.06,3.59,3.25,0.0,1.37,12.27,PAID,2025-12-06,0
INV0000667,2025-11-30,ACCT00179,XNAS,Euroclear,EUR,18452.14,4.37,1.81,3.12,0.0,0.99,10.29,PAID,2025-12-21,0
INV0000668,2025-11-30,ACCT00179,XSWX,Euroclear,EUR,100239.95,30.32,12.57,14.87,0.0,5.49,63.25,ISSUED,,0
INV0000669,2025-11-30,ACCT00180,XAMS,Clearstream,EUR,101143.79,4.66,8.19,8.36,0.0,3.31,24.52,PAID,2025-12-06,0
INV0000670,2025-11-30,ACCT00180,XETR,Clearstream,EUR,199392.58,25.11,14.6,14.94,0.0,5.91,60.56,PAID,2025-12-12,0
INV0000671,2025-11-30,ACCT00180,XNAS,Clearstream,EUR,10358.17,2.64,1.12,1.92,0.0,0.61,6.29,PAID,2025-12-27,0
INV0000672,2025-11-30,ACCT00180,XSWX,Clearstream,EUR,100381.01,24.57,11.45,12.99,0.0,4.89,53.9,OVERDUE,,1
INV0000673,2025-12-31,ACCT00001,XAMS,J.P. Morgan Custody,EUR,34486.54,2.21,2.99,3.25,0.0,1.25,9.7,OVERDUE,,1
INV0000674,2025-12-31,ACCT00001,XETR,J.P. Morgan Custody,EUR,88301.5,9.28,6.54,6.28,0.0,2.56,24.66,PAID,2026-01-16,0
INV0000675,2025-12-31,ACCT00001,XNAS,J.P. Morgan Custody,EUR,16466.89,4.11,1.7,2.93,0.0,0.93,9.67,PAID,2026-01-06,0
INV0000676,2025-12-31,ACCT00001,XSWX,J.P. Morgan Custody,EUR,62151.41,18.06,7.49,8.86,0.0,3.27,37.68,PAID,2026-01-16,0
INV0000677,2025-12-31,ACCT00002,XAMS,J.P. Morgan Custody,EUR,51729.54,2.87,4.36,4.61,0.0,1.79,13.63,PAID,2026-01-21,0
INV0000678,2025-12-31,ACCT00002,XETR,J.P. Morgan Custody,EUR,69294.7,6.53,5.17,4.84,0.0,2.0,18.54,PAID,2026-01-21,0
INV0000679,2025-12-31,ACCT00002,XPAR,J.P. Morgan Custody,EUR,15675.05,1.72,1.56,2.53,0.85,0.82,7.48,PAID,2026-01-11,0
INV0000680,2025-12-31,ACCT00002,XSWX,J.P. Morgan Custody,EUR,223708.48,39.84,26.49,26.36,0.0,10.57,103.26,PAID,2026-01-16,0
INV0000681,2025-12-31,ACCT00003,XAMS,Euroclear,EUR,386184.4,18.75,34.22,34.9,0.0,13.82,101.69,ISSUED,,0
INV0000682,2025-12-31,ACCT00003,XETR,Euroclear,EUR,455420.03,38.15,35.65,32.32,0.0,13.59,119.71,PAID,2026-01-07,0
INV0000683,2025-12-31,ACCT00003,XSWX,Euroclear,EUR,883375.58,153.69,107.55,106.54,13.83,42.82,424.43,PAID,2026-01-14,0
INV0000684,2025-12-31,ACCT00004,XAMS,BNP Paribas Securities Services,EUR,28986.73,1.81,2.49,2.7,0.0,1.04,8.04,PAID,2026-01-15,0
INV0000685,2025-12-31,ACCT00004,XETR,BNP Paribas Securities Services,EUR,72035.82,12.56,5.65,6.33,0.0,2.4,26.94,PAID,2026-01-16,0
INV0000686,2025-12-31,ACCT00004,XPAR,BNP Paribas Securities Services,EUR,13774.35,1.49,1.36,2.2,0.74,0.71,6.5,PAID,2026-01-18,0
INV0000687,2025-12-31,ACCT00004,XSWX,BNP Paribas Securities Services,EUR,61105.7,18.04,7.62,9.01,0.0,3.33,38.0,ISSUED,,0
INV0000688,2025-12-31,ACCT00005,XAMS,Clearstream,EUR,140424.3,7.28,12.67,12.92,0.0,0.0,32.87,PAID,2026-01-14,0
INV0000689,2025-12-31,ACCT00005,XETR,Clearstream,EUR,427017.51,72.85,32.96,36.69,0.0,0.0,142.5,PAID,2026-01-10,0
INV0000690,2025-12-31,ACCT00005,XNAS,Clearstream,EUR,267519.28,62.51,26.1,44.89,0.0,0.0,133.5,PAID,2026-01-14,0
INV0000691,2025-12-31,ACCT00005,XSWX,Clearstream,EUR,49785.03,14.91,6.23,7.37,0.0,0.0,28.51,ISSUED,,0
INV0000692,2025-12-31,ACCT00006,XETR,BNP Paribas Securities Services,EUR,1867302.08,279.88,136.75,147.6,0.0,56.87,621.1,ISSUED,,0
INV0000693,2025-12-31,ACCT00006,XNAS,BNP Paribas Securities Services,EUR,355263.05,85.65,35.5,61.06,0.0,19.31,201.52,PAID,2026-01-24,0
INV0000694,2025-12-31,ACCT00006,XPAR,BNP Paribas Securities Services,EUR,223354.17,23.22,20.68,33.61,0.0,10.86,88.37,PAID,2026-01-15,0
INV0000695,2025-12-31,ACCT00006,XSWX,BNP Paribas Securities Services,EUR,47970.61,13.62,5.65,6.68,0.0,2.47,28.42,PAID,2026-01-28,0
INV0000696,2025-12-31,ACCT00007,XAMS,SIX SIS,EUR,226756.45,10.82,18.69,19.07,0.0,7.55,56.13,PAID,2026-01-23,0
INV0000697,2025-12-31,ACCT00007,XETR,SIX SIS,EUR,216180.37,19.68,17.4,15.78,0.0,6.64,59.5,PAID,2026-01-11,0
INV0000698,2025-12-31,ACCT00007,XNAS,SIX SIS,EUR,51596.2,12.76,5.29,9.1,0.0,2.88,30.03,PAID,2026-01-23,0
INV0000699,2025-12-31,ACCT00007,XSWX,SIX SIS,EUR,267067.81,61.69,31.26,34.05,0.0,13.06,140.06,PAID,2026-01-28,0
INV0000700,2025-12-31,ACCT00008,XAMS,Euroclear,EUR,81587.06,3.71,6.91,7.04,0.0,2.79,20.45,PAID,2026-01-25,0
INV0000701,2025-12-31,ACCT00008,XETR,Euroclear,EUR,141840.75,18.96,10.52,11.15,0.0,4.33,44.96,PAID,2026-01-07,0
INV0000702,2025-12-31,ACCT00008,XNAS,Euroclear,EUR,117778.61,28.4,12.69,21.83,0.0,6.9,69.82,OVERDUE,,1
INV0000703,2025-12-31,ACCT00008,XPAR,Euroclear,EUR,19830.83,1.9,1.83,2.97,0.0,0.96,7.66,OVERDUE,,1
INV0000704,2025-12-31,ACCT00008,XSWX,Euroclear,EUR,84659.1,22.58,10.09,11.94,0.0,4.41,49.02,PAID,2026-01-23,0
INV0000705,2025-12-31,ACCT00009,XAMS,Clearstream,EUR,105459.94,5.2,9.14,9.32,0.0,3.69,27.35,PAID,2026-01-28,0
INV0000706,2025-12-31,ACCT00009,XETR,Clearstream,EUR,184091.96,16.02,14.42,13.07,0.0,5.5,49.01,PAID,2026-01-28,0
INV0000707,2025-12-31,ACCT00009,XNAS,Clearstream,EUR,215406.34,51.64,21.8,37.49,0.0,11.86,122.79,PAID,2026-01-21,0
INV0000708,2025-12-31,ACCT00009,XSWX,Clearstream,EUR,24075.85,6.54,2.76,3.26,0.0,1.2,13.76,PAID,2026-01-24,0
INV0000709,2025-12-31,ACCT00010,XAMS,J.P. Morgan Custody,EUR,155449.35,7.28,13.29,13.56,0.0,5.37,39.5,PAID,2026-01-21,0
INV0000710,2025-12-31,ACCT00010,XETR,J.P. Morgan Custody,EUR,195146.89,15.49,14.48,13.13,0.0,5.52,48.62,PAID,2026-01-15,0
INV0000711,2025-12-31,ACCT00010,XNAS,J.P. Morgan Custody,EUR,35684.42,8.44,3.7,6.37,0.0,2.01,20.52,PAID,2026-01-23,0
INV0000712,2025-12-31,ACCT00010,XSWX,J.P. Morgan Custody,EUR,310025.39,64.68,38.84,40.55,4.99,15.88,164.94,PAID,2026-01-12,0
INV0000713,2025-12-31,ACCT00011,XAMS,Euroclear,EUR,47349.51,2.33,4.26,4.34,0.0,1.72,12.65,PAID,2026-01-16,0
INV0000714,2025-12-31,ACCT00011,XETR,Euroclear,EUR,51345.34,4.45,4.16,3.77,0.0,1.59,13.97,PAID,2026-01-15,0
INV0000715,2025-12-31,ACCT00011,XPAR,Euroclear,EUR,163070.81,16.5,15.54,25.26,0.0,8.16,65.46,PAID,2026-01-08,0
INV0000716,2025-12-31,ACCT00011,XSWX,Euroclear,EUR,192407.24,21.41,23.45,20.51,3.02,8.79,77.18,PAID,2026-01-19,0
INV0000717,2025-12-31,ACCT00012,XAMS,SIX SIS,EUR,1435546.66,96.13,119.75,136.36,0.0,51.22,403.46,PAID,2026-01-18,0
INV0000718,2025-12-31,ACCT00012,XETR,SIX SIS,EUR,1209484.36,143.8,90.56,92.03,0.0,36.52,362.91,PAID,2026-01-16,0
INV0000719,2025-12-31,ACCT00012,XNAS,SIX SIS,EUR,640021.3,154.72,69.15,118.93,0.0,37.62,380.42,PAID,2026-01-07,0
INV0000720,2025-12-31,ACCT00012,XSWX,SIX SIS,EUR,40103.23,11.08,4.95,5.86,0.0,2.16,24.05,ISSUED,,0
INV0000721,2025-12-31,ACCT00013,XAMS,BNP Paribas Securities Services,EUR,244011.45,30.99,21.4,29.53,0.0,10.19,92.11,PAID,2026-01-24,0
INV0000722,2025-12-31,ACCT00013,XETR,BNP Paribas Securities Services,EUR,625800.12,84.38,47.88,49.11,0.0,19.4,200.77,PAID,2026-01-18,0
INV0000723,2025-12-31,ACCT00013,XPAR,BNP Paribas Securities Services,EUR,95149.27,10.46,9.32,15.15,0.0,4.89,39.82,PAID,2026-01-09,0
INV0000724,2025-12-31,ACCT00013,XSWX,BNP Paribas Securities Services,EUR,838883.12,155.36,104.7,103.12,0.0,41.56,404.74,ISSUED,,0
INV0000725,2025-12-31,ACCT00014,XAMS,J.P. Morgan Custody,EUR,1965376.2,91.98,159.97,163.17,0.0,0.0,415.12,PAID,2026-01-18,0
INV0000726,2025-12-31,ACCT00014,XETR,J.P. Morgan Custody,EUR,4173513.44,348.67,310.39,281.42,0.0,0.0,940.48,PAID,2026-01-26,0
INV0000727,2025-12-31,ACCT00014,XNAS,J.P. Morgan Custody,EUR,1951024.11,497.16,207.58,357.04,0.0,0.0,1061.78,PAID,2026-01-13,0
INV0000728,2025-12-31,ACCT00014,XSWX,J.P. Morgan Custody,EUR,1417554.59,241.26,171.43,166.42,0.0,0.0,579.11,PAID,2026-01-15,0
INV0000729,2025-12-31,ACCT00015,XAMS,BNP Paribas Securities Services,EUR,2306103.33,114.01,200.37,204.37,0.0,80.95,599.7,PAID,2026-01-07,0
INV0000730,2025-12-31,ACCT00015,XETR,BNP Paribas Securities Services,EUR,1366520.52,113.08,101.78,92.28,0.0,38.81,345.95,PAID,2026-01-21,0
INV0000731,2025-12-31,ACCT00015,XNAS,BNP Paribas Securities Services,EUR,1244097.93,301.96,127.45,219.22,0.0,69.33,717.96,OVERDUE,,1
INV0000732,2025-12-31,ACCT00015,XSWX,BNP Paribas Securities Services,EUR,1303651.49,385.67,162.83,192.6,0.0,71.09,812.19,PAID,2026-01-25,0
INV0000733,2025-12-31,ACCT00016,XAMS,BNP Paribas Securities Services,EUR,47413.81,2.2,3.95,4.02,0.0,1.59,11.76,ISSUED,,0
INV0000734,2025-12-31,ACCT00016,XETR,BNP Paribas Securities Services,EUR,145166.12,14.04,11.3,10.58,0.0,4.38,40.3,PAID,2026-01-10,0
INV0000735,2025-12-31,ACCT00016,XPAR,BNP Paribas Securities Services,EUR,27195.79,2.84,2.63,4.27,0.0,1.38,11.12,ISSUED,,0
INV0000736,2025-12-31,ACCT00016,XSWX,BNP Paribas Securities Services,EUR,548079.87,81.26,66.52,62.45,0.0,25.79,236.02,PAID,2026-01-08,0
INV0000737,2025-12-31,ACCT00017,XAMS,Euroclear,EUR,71057.89,3.46,6.07,6.2,0.0,2.45,18.18,PAID,2026-01-22,0
INV0000738,2025-12-31,ACCT00017,XETR,Euroclear,EUR,99212.65,11.51,7.77,7.6,0.0,3.07,29.95,PAID,2026-01-20,0
INV0000739,2025-12-31,ACCT00017,XSWX,Euroclear,EUR,140729.43,28.85,17.34,17.86,0.0,7.04,71.09,PAID,2026-01-09,0
INV0000740,2025-12-31,ACCT00018,XAMS,SIX SIS,EUR,130040.28,7.39,11.24,11.83,0.0,4.61,35.07,ISSUED,,0
INV0000741,2025-12-31,ACCT00018,XETR,SIX SIS,EUR,266629.59,29.0,21.69,20.51,0.0,8.44,79.64,ISSUED,,0
INV0000742,2025-12-31,ACCT00018,XSWX,SIX SIS,EUR,238722.97,46.37,27.71,28.41,0.0,11.22,113.71,PAID,2026-01-10,0
INV0000743,2025-12-31,ACCT00019,XAMS,SIX SIS,EUR,84230.46,4.02,7.48,7.63,0.0,3.02,22.15,OVERDUE,,1
INV0000744,2025-12-31,ACCT00019,XETR,SIX SIS,EUR,162694.79,24.99,13.19,14.23,0.0,5.48,57.89,PAID,2026-01-21,0
INV0000745,2025-12-31,ACCT00019,XPAR,SIX SIS,EUR,33215.56,3.2,3.07,4.99,0.0,1.61,12.87,ISSUED,,0
INV0000746,2025-12-31,ACCT00019,XSWX,SIX SIS,EUR,325198.69,42.41,37.75,34.98,0.0,14.55,129.69,ISSUED,,0
INV0000747,2025-12-31,ACCT00020,XAMS,J.P. Morgan Custody,EUR,1028406.83,48.3,84.89,86.59,0.0,34.3,254.08,PAID,2026-01-17,0
INV0000748,2025-12-31,ACCT00020,XETR,J.P. Morgan Custody,EUR,313562.18,67.02,24.14,29.61,0.0,10.75,131.52,PAID,2026-01-12,0
INV0000749,2025-12-31,ACCT00020,XNAS,J.P. Morgan Custody,EUR,221900.87,55.77,23.54,40.49,0.0,12.81,132.61,PAID,2026-01-08,0
INV0000750,2025-12-31,ACCT00020,XSWX,J.P. Morgan Custody,EUR,890756.99,245.88,103.81,122.79,0.0,45.32,517.8,PAID,2026-01-15,0
INV0000751,2025-12-31,ACCT00021,XAMS,BNP Paribas Securities Services,EUR,217410.84,10.34,18.17,18.54,0.0,7.34,54.39,PAID,2026-01-24,0
INV0000752,2025-12-31,ACCT00021,XETR,BNP Paribas Securities Services,EUR,229460.79,20.19,18.17,16.48,0.0,6.93,61.77,PAID,2026-01-28,0
INV0000753,2025-12-31,ACCT00021,XPAR,BNP Paribas Securities Services,EUR,9148.89,0.91,0.82,1.34,0.45,0.43,3.95,PAID,2026-01-28,0
INV0000754,2025-12-31,ACCT00021,XSWX,BNP Paribas Securities Services,EUR,269017.69,79.81,33.69,39.86,0.0,14.71,168.07,ISSUED,,0
INV0000755,2025-12-31,ACCT00022,XETR,Euroclear,EUR,268416.04,33.4,19.58,19.88,0.0,7.89,80.75,ISSUED,,0
INV0000756,2025-12-31,ACCT00022,XNAS,Euroclear,EUR,13501.83,3.21,1.33,2.29,0.0,0.72,7.55,ISSUED,,0
INV0000757,2025-12-31,ACCT00022,XSWX,Euroclear,EUR,239801.94,48.51,28.1,29.13,0.0,11.45,117.19,PAID,2026-01-28,0
INV0000758,2025-12-31,ACCT00023,XAMS,J.P. Morgan Custody,EUR,121135.77,5.61,9.87,10.06,0.0,3.99,29.53,ISSUED,,0
INV0000759,2025-12-31,ACCT00023,XETR,J.P. Morgan Custody,EUR,339166.62,28.28,25.45,23.08,0.0,9.71,86.52,PAID,2026-01-20,0
INV0000760,2025-12-31,ACCT00023,XNAS,J.P. Morgan Custody,EUR,2927.5,0.74,0.31,0.54,0.0,0.17,1.76,PAID,2026-01-28,0
INV0000761,2025-12-31,ACCT00023,XSWX,J.P. Morgan Custody,EUR,213296.25,60.85,25.69,30.39,0.0,11.22,128.15,PAID,2026-01-23,0
INV0000762,2025-12-31,ACCT00024,XAMS,BNP Paribas Securities Services,EUR,3648504.46,189.73,327.68,334.23,0.0,132.38,984.02,ISSUED,,0
INV0000763,2025-12-31,ACCT00024,XETR,BNP Paribas Securities Services,EUR,1430634.61,126.05,111.44,101.04,0.0,42.5,381.03,ISSUED,,0
INV0000764,2025-12-31,ACCT00024,XNAS,BNP Paribas Securities Services,EUR,57129.02,13.76,5.7,9.81,0.0,3.1,32.37,PAID,2026-01-05,0
INV0000765,2025-12-31,ACCT00024,XPAR,BNP Paribas Securities Services,EUR,128706.68,13.76,12.26,19.92,0.0,6.44,52.38,PAID,2026-01-16,0
INV0000766,2025-12-31,ACCT00024,XSWX,BNP Paribas Securities Services,EUR,5476717.68,819.17,668.13,621.33,0.0,257.89,2366.52,PAID,2026-01-19,0
INV0000767,2025-12-31,ACCT00025,XAMS,BNP Paribas Securities Services,EUR,227090.09,14.66,20.74,20.95,0.0,0.0,56.35,PAID,2026-01-19,0
INV0000768,2025-12-31,ACCT00025,XETR,BNP Paribas Securities Services,EUR,204938.29,24.39,16.34,15.01,0.0,0.0,55.74,PAID,2026-01-28,0
INV0000769,2025-12-31,ACCT00025,XPAR,BNP Paribas Securities Services,EUR,19469.0,2.21,2.08,3.14,0.0,0.0,7.43,PAID,2026-01-08,0
INV0000770,2025-12-31,ACCT00025,XSWX,BNP Paribas Securities Services,EUR,140592.91,40.82,18.41,19.94,0.0,0.0,79.17,PAID,2026-01-20,0
INV0000771,2025-12-31,ACCT00026,XAMS,J.P. Morgan Custody,EUR,72423.81,3.73,6.44,6.57,0.0,2.6,19.34,PAID,2026-01-23,0
INV0000772,2025-12-31,ACCT00026,XETR,J.P. Morgan Custody,EUR,86765.7,7.39,6.53,5.92,0.0,2.49,22.33,PAID,2026-01-21,0
INV0000773,2025-12-31,ACCT00026,XNAS,J.P. Morgan Custody,EUR,50787.47,13.15,5.45,9.38,0.0,2.97,30.95,PAID,2026-01-18,0
INV0000774,2025-12-31,ACCT00026,XSWX,J.P. Morgan Custody,EUR,19495.43,5.52,2.29,2.71,0.0,1.0,11.52,PAID,2026-01-17,0
INV0000775,2025-12-31,ACCT00027,XAMS,J.P. Morgan Custody,EUR,75882.45,3.78,6.65,6.78,0.0,2.69,19.9,PAID,2026-01-10,0
INV0000776,2025-12-31,ACCT00027,XETR,J.P. Morgan Custody,EUR,74726.62,6.61,5.95,5.39,0.0,2.27,20.22,OVERDUE,,1
INV0000777,2025-12-31,ACCT00027,XNAS,J.P. Morgan Custody,EUR,3900.63,0.9,0.38,0.66,0.0,0.21,2.15,PAID,2026-01-28,0
INV0000778,2025-12-31,ACCT00027,XSWX,J.P. Morgan Custody,EUR,416029.79,83.55,52.64,53.33,0.0,21.19,210.71,ISSUED,,0
INV0000779,2025-12-31,ACCT00028,XAMS,J.P. Morgan Custody,EUR,81434.91,3.99,7.01,7.15,0.0,2.83,20.98,PAID,2026-01-18,0
INV0000780,2025-12-31,ACCT00028,XETR,J.P. Morgan Custody,EUR,45829.04,10.35,3.73,4.57,0.0,1.66,20.31,PAID,2026-01-23,0
INV0000781,2025-12-31,ACCT00028,XNAS,J.P. Morgan Custody,EUR,88816.31,21.62,9.13,15.7,0.0,4.97,51.42,ISSUED,,0
INV0000782,2025-12-31,ACCT00028,XPAR,J.P. Morgan Custody,EUR,24269.32,2.52,2.28,3.71,1.24,1.2,10.95,PAID,2026-01-16,0
INV0000783,2025-12-31,ACCT00028,XSWX,J.P. Morgan Custody,EUR,81541.7,10.86,9.96,9.01,0.0,3.79,33.62,PAID,2026-01-08,0
INV0000784,2025-12-31,ACCT00029,XAMS,Clearstream,EUR,111796.92,5.46,9.97,10.17,0.0,4.03,29.63,PAID,2026-01-20,0
INV0000785,2025-12-31,ACCT00029,XETR,Clearstream,EUR,470437.1,56.13,36.7,36.64,0.0,14.67,144.14,PAID,2026-01-10,0
INV0000786,2025-12-31,ACCT00029,XNAS,Clearstream,EUR,32298.38,7.41,3.25,5.59,0.0,1.77,18.02,PAID,2026-01-13,0
INV0000787,2025-12-31,ACCT00029,XSWX,Clearstream,EUR,174053.18,37.65,20.18,21.98,2.6,8.43,90.84,OVERDUE,,1
INV0000788,2025-12-31,ACCT00030,XAMS,J.P. Morgan Custody,EUR,59130.59,2.76,5.04,5.14,0.0,2.04,14.98,PAID,2026-01-12,0
INV0000789,2025-12-31,ACCT00030,XETR,J.P. Morgan Custody,EUR,91795.99,7.48,6.99,6.34,0.0,2.67,23.48,PAID,2026-01-09,0
INV0000790,2025-12-31,ACCT00030,XSWX,J.P. Morgan Custody,EUR,267261.35,37.12,33.1,30.49,4.26,12.72,117.69,PAID,2026-01-22,0
INV0000791,2025-12-31,ACCT00031,XETR,Clearstream,EUR,131952.97,14.52,10.4,10.0,0.0,4.08,39.0,ISSUED,,0
INV0000792,2025-12-31,ACCT00031,XSWX,Clearstream,EUR,44538.3,13.12,5.54,6.55,0.0,2.42,27.63,PAID,2026-01-05,0
INV0000793,2025-12-31,ACCT00032,XAMS,J.P. Morgan Custody,EUR,207786.87,10.02,18.28,18.64,0.0,7.38,54.32,PAID,2026-01-06,0
INV0000794,2025-12-31,ACCT00032,XETR,J.P. Morgan Custody,EUR,461192.5,48.47,36.61,35.05,0.0,14.33,134.46,OVERDUE,,1
